id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words
b9a3d70a0baf11ebab90acde48001122,Who is the father-in-law of Duke William Of Mecklenburg-Schwerin?,7,19,18,,,,
6c0b26320bb011ebab90acde48001122,Who is Dzeliwe Of Eswatini's father-in-law?,10,11,5,,,,
e172d3b20baf11ebab90acde48001122,Who is the uncle of Hasan Pasha (Son Of Barbarossa)?,17,22,15,,,,
ba8ffb9e0baf11ebab90acde48001122,Who is Carlos Bardem's maternal grandfather?,10,12,16,16,,,
5cc01ab60bb011ebab90acde48001122,Who is Mugain's mother-in-law?,4,4,4,6,,,
c244d6980baf11ebab90acde48001122,"Who is John Beresford, 4Th Marquess Of Waterford's paternal grandfather?",15,17,21,,,,
41145d220bb011ebab90acde48001122,Who is Prince Aloys Of Liechtenstein's paternal grandfather?,14,20,21,,,,
60b2aa720baf11ebab90acde48001122,Who is Eleonora Luisa Gonzaga's paternal grandfather?,11,17,19,,,,
6e97ba920baf11ebab90acde48001122,"Who is the father-in-law of Philibert I, Duke Of Savoy?",11,19,21,,,,
421ca5940bb011ebab90acde48001122,"Who is the uncle of Roger Clifford, 5Th Baron Clifford?",19,22,18,,,,
320bdd100baf11ebab90acde48001122,Who is Beatrice Of Castile (1242–1303)'s mother-in-law?,18,16,13,18,,,
f642ff480bae11ebab90acde48001122,Who is Peter The Younger's maternal grandfather?,8,9,21,19,,,
27efedf20bb011ebab90acde48001122,"Who is Walter Butler, 11Th Earl Of Ormond's paternal grandfather?",20,21,27,,,,
72a501e40baf11ebab90acde48001122,"Who is George Willoughby, 7Th Baron Willoughby Of Parham's paternal grandmother?",11,12,15,,,,
2536562e0baf11ebab90acde48001122,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?,9,14,20,,,,
772a0b280bb011ebab90acde48001122,Who is Madansinhji's paternal grandfather?,8,19,15,,,,
116073780baf11ebab90acde48001122,"Who did Margaret Holles, Duchess Of Newcastle-Upon-Tyne marry?",9,11,18,,,,
44687d280bb011ebab90acde48001122,"Who is Charles I, Count Of Ligny's paternal grandmother?",19,18,21,,,,
5c78c7a20baf11ebab90acde48001122,Who is the stepmother of Gulussa?,4,6,7,,,,
767b64380bb011ebab90acde48001122,"Who is Alexander Of Islay, Earl Of Ross's paternal grandfather?",16,23,27,,,,
56c857fe0bb011ebab90acde48001122,"Who is William Viii Of Jülich, Count Of Ravensberg's paternal grandfather?",21,19,25,,,,
ba903d160baf11ebab90acde48001122,"Who is Margaretta Foster, 1St Viscountess Ferrard's paternal grandfather?",18,15,19,,,,
923b15ba0bb011ebab90acde48001122,Who is the paternal grandfather of Araripe Júnior?,16,18,20,,,,
7cfb50700bb011ebab90acde48001122,Who is the maternal grandmother of Prince Friedrich Sigismund Of Prussia (1891–1927)?,18,20,21,,,,
86aedade0baf11ebab90acde48001122,Who is Archduke Charles Joseph Of Austria (1745–1761)'s father?,21,19,,,,,
4fa9d2780baf11ebab90acde48001122,"Who is Marie, Countess Of Eu's paternal grandmother?",11,21,22,,,,
e64faf900baf11ebab90acde48001122,"Who is Joan Iii, Countess Of Burgundy's father-in-law?",18,16,20,,,,
20bf77b40bb011ebab90acde48001122,Who is Arati Ankalikar-Tikekar married to?,8,12,16,13,,,
286497740bb011ebab90acde48001122,Who is Princess Eleonore Of Schaumburg-Lippe's paternal grandfather?,10,19,19,,,,
617302ea0baf11ebab90acde48001122,Who is Chen Yuanyuan's father-in-law?,15,17,12,,,,
87b3bafc0bb011ebab90acde48001122,Who is Charles Hutchinson (Nottingham Mp)'s paternal grandmother?,9,20,17,,,,
bd25355e0baf11ebab90acde48001122,Who is the maternal grandfather of Marie Thérèse Of France?,10,16,18,,,,
e9940b6a0baf11ebab90acde48001122,"Who is the father-in-law of Elizabeth Howard, Countess Of Effingham?",12,22,19,,,,
5197bf5e0bb011ebab90acde48001122,"Who is Margaret Of Valois, Countess Of Blois's maternal grandfather?",12,18,22,,,,
f16d98a20bae11ebab90acde48001122,"Who is Prince Foulques, Duke Of Aumale's paternal grandmother?",11,19,21,,,,
3630015a0baf11ebab90acde48001122,Who is Archduke Ludwig Viktor Of Austria's maternal grandfather?,21,21,24,,,,
e7ef7de40baf11ebab90acde48001122,"Who is the paternal grandmother of Balthasar, Count Of Nassau-Wiesbaden-Idstein?",7,7,13,,,,
656a0ea60bb011ebab90acde48001122,"Who is Guitier, Count Of Rethel's maternal grandmother?",11,20,18,,,,
9ec9e3200baf11ebab90acde48001122,Who is the paternal grandfather of Shahrbanu?,13,18,13,,,,
57e10b360bb011ebab90acde48001122,Who is the grandchild of Hambirrao Mohite?,8,8,7,13,,,
887aebd60bb011ebab90acde48001122,Who is the child-in-law of Spurius Lucretius Tricipitinus?,12,16,17,,,,
e2c1f3520bae11ebab90acde48001122,Who is William Stanley (Battle Of Bosworth)'s mother?,14,21,20,,,,
1ffb1be40bb011ebab90acde48001122,Who is the sibling-in-law of Fabia Eudokia?,9,16,9,,,,
a4f3d22e0baf11ebab90acde48001122,Who is the paternal grandmother of Eric I Of Denmark?,12,12,18,,,,
505840b40bb011ebab90acde48001122,Who is Agnes Dunbar Moodie Fitzgibbon's uncle?,8,6,12,,,,
9078bc380baf11ebab90acde48001122,"Who is Philibert I, Duke Of Savoy's mother-in-law?",10,8,23,,,,
8bc6a73a0bb011ebab90acde48001122,Who is the maternal grandmother of Sancho Ramírez?,16,17,17,,,,
8d4ce1380baf11ebab90acde48001122,Who is Günther Von Reibnitz's child-in-law?,6,4,7,8,,,
c24c92ac0baf11ebab90acde48001122,Who is the father-in-law of Countess Alexandra Von Zarnekau?,11,20,21,,,,
922e43120bb011ebab90acde48001122,"Who is Joachim I, Prince Of Anhalt-Dessau's paternal grandfather?",10,19,22,,,,
049fcfb60bb011ebab90acde48001122,Who is Stanisław Antoni Potocki's child-in-law?,9,8,10,15,,,
d0389d340baf11ebab90acde48001122,Who is the mother-in-law of Sophie Magdalene Of Brandenburg-Kulmbach?,8,8,18,,,,
16a4a1960bb011ebab90acde48001122,Who is the maternal grandfather of Magdalena Of Nassau-Dillenburg?,6,7,15,13,,,
6ccf9bda0baf11ebab90acde48001122,Who is the paternal grandfather of Princess Sophie Of Greece And Denmark?,9,18,22,,,,
f77cc1a40baf11ebab90acde48001122,Who is Alexander Of Courland's father?,11,7,12,19,,,
4813c0960baf11ebab90acde48001122,Who is Mallika Sarabhai's paternal grandfather?,15,24,19,,,,
362f76f40baf11ebab90acde48001122,Who is Phelan Beale Jr.'s uncle?,7,6,9,,,,
182ecc9a0baf11ebab90acde48001122,Who is the paternal grandmother of Sigrid Of Sweden (1566–1633)?,11,18,20,,,,
887d949e0bb011ebab90acde48001122,Who is Anne Marie Thérèse De Lorraine's aunt?,12,21,18,,,,
a0b2a4ce0baf11ebab90acde48001122,Who is the maternal grandfather of Rudolph Of France?,6,17,17,,,,
01a204d20bb011ebab90acde48001122,Who is the paternal grandfather of James Of Avesnes?,7,15,17,,,,
c2462a700baf11ebab90acde48001122,Who is Frederick Ix Of Denmark's father-in-law?,10,19,18,18,,,
e820bc480bae11ebab90acde48001122,Who is the sibling-in-law of Vladimir Kovalevsky (Paleontologist)?,10,12,17,,,,
ab7a6d920baf11ebab90acde48001122,"Who is the uncle of James Fitzgerald, 6Th Earl Of Desmond?",10,17,18,,,,
d03796320baf11ebab90acde48001122,Who is the mother-in-law of Margaret Of Valois?,10,16,18,,,,
30170c900bb011ebab90acde48001122,Who is the paternal grandfather of George Tupou V?,8,16,18,,,,
1350c21e0baf11ebab90acde48001122,Who is the uncle of Priyanka Gandhi?,9,9,14,,,,
7f3db8600baf11ebab90acde48001122,Who is the paternal grandfather of King Wen Of Chu?,24,24,19,,,,
79c0939e0baf11ebab90acde48001122,Who is Lady Mary Tudor's paternal grandmother?,10,17,17,19,,,
495e71a20bb011ebab90acde48001122,Who is the father of Juliana Of The Netherlands?,22,19,18,,,,
6b6fd02a0baf11ebab90acde48001122,"Who is Jacques, Hereditary Prince Of Monaco's paternal grandfather?",8,16,14,,,,
82e363c40bb011ebab90acde48001122,Who is the father of Sancho Ramírez?,10,15,9,15,,,
869eefb60baf11ebab90acde48001122,"Who is the paternal grandfather of Lebrecht, Prince Of Anhalt-Zeitz-Hoym?",10,20,18,,,,
94c86c2e0bb011ebab90acde48001122,Who is Fedlim Geancach Ó Conchobair's paternal grandfather?,11,11,19,,,,
301887dc0bb011ebab90acde48001122,Who is Archduchess Isabella Clara Of Austria's father-in-law?,11,18,21,,,,
efb214420baf11ebab90acde48001122,Who is Sirikitiya Jensen's maternal grandmother?,6,6,15,,,,
897058c40baf11ebab90acde48001122,"Who is William Ii, Duke Of Jülich's father?",12,12,24,,,,
84414bf00bb011ebab90acde48001122,"Who is François Iii D'Orléans, Duke Of Longueville's paternal grandmother?",11,16,16,,,,
6a807fc40bb011ebab90acde48001122,Who is Princess Marie Alexandra Of Schleswig-Holstein's maternal grandfather?,12,20,18,,,,
85dc634c0baf11ebab90acde48001122,Who is the paternal grandmother of Lady Camilla Osborne?,12,24,22,,,,
4c17bba60bb011ebab90acde48001122,Who is Antiochus Iii Of Commagene's maternal grandfather?,18,17,20,,,,
3f4a39800bb011ebab90acde48001122,Who is the maternal grandmother of John Woodville?,17,20,17,,,,
dab5d7f40baf11ebab90acde48001122,Who is Prince Azim Of Brunei's paternal grandmother?,6,14,16,,,,
c1b4fa500baf11ebab90acde48001122,Who is the paternal grandfather of Ajit Singh (Sikhism)?,14,13,14,16,,,
c1b112a00baf11ebab90acde48001122,Who is Anund Jacob's paternal grandmother?,8,13,10,11,,,
e774a2a00bae11ebab90acde48001122,"Who is the paternal grandfather of Charles Ii, Count Of Alençon?",9,21,25,,,,
1c79f7240bb011ebab90acde48001122,"Who is Isabella Of Valois, Duchess Of Bourbon's father-in-law?",10,19,23,,,,
887f71380bb011ebab90acde48001122,"Who is the paternal grandfather of Robert De Brus, 4Th Lord Of Annandale?",16,22,26,,,,
77fc0df80bb011ebab90acde48001122,"Who is Susan De Vere, Countess Of Montgomery's paternal grandfather?",22,23,29,,,,
8974f9a00bb011ebab90acde48001122,Who is the father-in-law of Queen Hyojeong?,10,7,15,,,,
8958c2580bb011ebab90acde48001122,Who is Ariq Böke's paternal grandmother?,14,18,14,,,,
024207d40bb011ebab90acde48001122,Who is Marie Christine Felizitas Of Leiningen-Dagsburg-Falkenburg-Heidesheim's maternal grandmother?,11,9,21,,,,
5d6f28620bb011ebab90acde48001122,Who is Drogo Of Champagne's father?,15,17,6,,,,
e16c33720baf11ebab90acde48001122,"Who is Raymond Ii, Count Of Tripoli's mother?",22,18,23,,,,
15b86f340baf11ebab90acde48001122,Who is Siemowit Vi Of Płock's paternal grandfather?,9,18,19,,,,
60b304900baf11ebab90acde48001122,Who is the stepmother of Angélique De Froissy?,12,24,14,,,,
5261ce7a0bb011ebab90acde48001122,"Who is Louis I, Count Of Étampes's paternal grandfather?",12,20,22,,,,
bc6f3c4a0baf11ebab90acde48001122,Who is the paternal grandfather of Chlothar I?,5,6,5,,,,
6ea141020baf11ebab90acde48001122,Who is the paternal grandfather of Jutta Of Denmark?,15,17,19,,,,
3d28295a0bb011ebab90acde48001122,Who is the paternal grandmother of Archambaud Ix Of Bourbon?,13,17,28,,,,
29a735160baf11ebab90acde48001122,Who is the father-in-law of Jerina Branković (Wife Of Gjon Kastrioti Ii)?,7,8,11,16,,,
3f210e940baf11ebab90acde48001122,"Who is Albert Vi, Duke Of Bavaria's maternal grandmother?",19,17,12,,,,
03fbfaa80bb011ebab90acde48001122,Who is Sharaf Al-Dawla's paternal grandfather?,5,7,14,,,,
4a9bfe280baf11ebab90acde48001122,"Who is Luísa, Duchess Of Cadaval's paternal grandmother?",11,17,21,,,,
593584760bb011ebab90acde48001122,"Who is the paternal grandfather of Prince Charles Louis, Duke Of Chartres?",22,22,25,,,,
6a7763e40bb011ebab90acde48001122,Who is the paternal grandmother of Princess Sophie Of Greece And Denmark?,9,12,26,23,,,
e66957060baf11ebab90acde48001122,Who is Amalie Adlerberg's stepfather?,17,26,18,,,,
579e63360baf11ebab90acde48001122,Who is David Of Trebizond's paternal grandmother?,12,20,18,,,,
3d1d9fe40bb011ebab90acde48001122,Who is Lord Herbert Montagu Douglas Scott's maternal grandfather?,13,15,17,15,,,
86f198be0bb011ebab90acde48001122,"Who is the father of James I, Count Of Urgell?",10,11,18,19,,,
2d6abcda0bb011ebab90acde48001122,"Who is the paternal grandmother of Prince Max, Duke In Bavaria?",8,21,19,20,,,
0e6f0d400bb011ebab90acde48001122,Who is the paternal grandfather of Túathal Mac Máele-Brigte?,12,9,17,,,,
e5a5ff220baf11ebab90acde48001122,"Who is the paternal grandfather of Charles Howard, 7Th Earl Of Suffolk?",21,21,23,,,,
839996120bb011ebab90acde48001122,"Who is the stepmother of Anne Lennard, Countess Of Sussex?",21,27,9,,,,
6a89b15c0bb011ebab90acde48001122,"Who is Bernhard V, Prince Of Anhalt-Bernburg's paternal grandfather?",12,12,24,,,,
f77d2fe00baf11ebab90acde48001122,Who is Princess Auguste Of Bavaria (1875–1964)'s mother-in-law?,12,9,18,,,,
51a6d47c0baf11ebab90acde48001122,"Who is John Ernest, Duke Of Saxe-Eisenach's mother-in-law?",17,19,10,,,,
e2bddff60bae11ebab90acde48001122,Who is the paternal grandfather of Jordan Ii Of Capua?,9,14,19,,,,
7f2f0f540baf11ebab90acde48001122,"Who is the mother-in-law of Agnes Leslie, Countess Of Morton?",10,10,24,,,,
42b566cc0baf11ebab90acde48001122,Who is the paternal grandfather of Elizabeth Wolley?,6,11,15,,,,
181d58a20baf11ebab90acde48001122,Who is the maternal grandfather of Frederick Of Saxony (Teutonic Knight)?,8,17,19,,,,
6a7061c00bb011ebab90acde48001122,"Who is Emmanuel Lebrecht, Prince Of Anhalt-Köthen's paternal grandfather?",8,16,19,,,,
3a142e540baf11ebab90acde48001122,Who is Eochaid Mac Fiachnai's paternal grandfather?,14,14,18,,,,
97c6181e0baf11ebab90acde48001122,Who is the maternal grandfather of Princess Christina Margarethe Of Hesse?,19,13,19,18,,,
656529fe0bb011ebab90acde48001122,Who is the maternal grandfather of Henry Of Nassau-Dillenburg?,8,17,19,,,,
233a58480baf11ebab90acde48001122,Who is the paternal grandfather of Hōjō Akitoki?,6,6,15,,,,
5258ef6c0bb011ebab90acde48001122,"Who is James Stewart, 1St Duke Of Richmond's paternal grandfather?",11,7,10,21,,,
cdad0bcc0baf11ebab90acde48001122,Who is the paternal grandfather of Irina Paley?,8,17,17,,,,
5b64d94a0bb011ebab90acde48001122,Who is Donald Ferlys Wilson Baden-Powell's paternal grandfather?,11,11,18,,,,
74cb18460baf11ebab90acde48001122,Who is the father-in-law of Damat Gürcü Halil Rifat Pasha?,12,16,18,,,,
657324f60baf11ebab90acde48001122,Who is Alfred Aetheling's paternal grandmother?,8,20,16,15,,,
9078fcca0baf11ebab90acde48001122,Who is the paternal grandmother of Beatrice Of England?,10,16,16,,,,
29970e8e0baf11ebab90acde48001122,"Who is John, Count Of Brienne's paternal grandmother?",12,12,21,,,,
b98ee93a0baf11ebab90acde48001122,Who is Louis D'Albret's mother?,11,18,18,11,,,
654dbe680bb011ebab90acde48001122,Who is Hermann Otto I Of Limburg-Styrum's paternal grandfather?,11,19,23,,,,
6837abca0bb011ebab90acde48001122,"Who is Princess Adrienne, Duchess Of Blekinge's mother?",23,24,16,,,,
f64359840bae11ebab90acde48001122,Who is the paternal grandfather of Mehmet I Of Karaman?,17,21,13,,,,
db9c6d860baf11ebab90acde48001122,"Who is Infanta Adelgundes, Duchess Of Guimarães's father?",8,20,21,,,,
3d28c6da0bb011ebab90acde48001122,Who is Elizabeth Rockefeller Strong's child-in-law?,10,13,19,,,,
e8f6cf6c0baf11ebab90acde48001122,"Who is the paternal grandmother of Henry Dawnay, 3Rd Viscount Downe?",16,18,21,,,,
32ecfc7c0bb011ebab90acde48001122,Who is the maternal grandmother of Prince Feodor Alexandrovich Of Russia?,19,20,22,,,,
593715480bb011ebab90acde48001122,"Who is the mother-in-law of Ameli, Duchess Of Oldenburg?",11,11,9,19,,,
1194abf60bb011ebab90acde48001122,Who is Eberhard Of Limburg's paternal grandfather?,8,15,25,,,,
079947de0baf11ebab90acde48001122,"Who is Princess Elisabeth, Duchess Of Hohenberg's father-in-law?",9,24,19,19,,,
00fc38720bb011ebab90acde48001122,Who is Maquiztzin's sibling-in-law?,14,15,11,9,,,
59a16ade0baf11ebab90acde48001122,Who is the maternal grandfather of Claudia Antonia?,22,18,15,,,,
701433f00baf11ebab90acde48001122,Who is the paternal grandfather of Engelbert Iii Of The Mark?,15,23,22,,,,
fc50e3640bae11ebab90acde48001122,Who is the father-in-law of Maria Komnene (Daughter Of Alexios I)?,14,13,9,,,,
2863da140bb011ebab90acde48001122,Who is the mother-in-law of Lucy Birley?,7,14,15,,,,
341401180bb011ebab90acde48001122,Who is Lord Patrick Crichton-Stuart's mother?,11,9,17,,,,
f59c56560baf11ebab90acde48001122,Who is the mother-in-law of Francesca Von Habsburg?,9,12,12,11,,,
4cc4963c0bb011ebab90acde48001122,Who is the paternal grandfather of Samsam Al-Dawla?,7,20,17,,,,
9ff14fea0baf11ebab90acde48001122,Who is the mother of Adelaide Of Normandy?,9,17,15,,,,
9d570e6e0baf11ebab90acde48001122,Who is the child of Mutnofret?,15,8,19,13,,,
6b84004a0baf11ebab90acde48001122,Who is Marie Friederike Of Hesse-Kassel's paternal grandmother?,11,21,22,,,,
06ceba5e0bb011ebab90acde48001122,Who did Reginald Claypoole Vanderbilt marry?,8,14,17,,,,
7b0abe460baf11ebab90acde48001122,Who is Eochu Uairches's paternal grandfather?,11,11,17,10,,,
3620b13c0baf11ebab90acde48001122,Who is the mother-in-law of Adelaide Of Hungary (D. 1140)?,12,17,17,,,,
cdbceb820baf11ebab90acde48001122,Who is Piers Fitzthomas Butler's paternal grandfather?,15,19,20,,,,
ade965ba0baf11ebab90acde48001122,Who is Princess Helena Of Waldeck And Pyrmont (1899–1948)'s father-in-law?,14,17,18,25,,,
50b9582c0bb011ebab90acde48001122,Who is the paternal grandfather of Aaron Twersky Of Chernobyl?,10,19,21,,,,
135bc55a0bb011ebab90acde48001122,Who is the maternal grandfather of Claude Of France?,9,20,20,,,,
09a4dc640baf11ebab90acde48001122,"Who is Margaretta Foster, 1St Viscountess Ferrard's paternal grandmother?",13,20,22,,,,
6c15666a0bb011ebab90acde48001122,Who is Bernard Of Niemodlin's paternal grandfather?,8,16,21,,,,
0704c1220baf11ebab90acde48001122,Who is the paternal grandfather of Peter Grubb Jr.?,12,19,18,,,,
e1d7b56c0bae11ebab90acde48001122,Who is the mother-in-law of Jacopo Salviati?,9,10,9,8,15,,
3208f9100baf11ebab90acde48001122,Who is Elisabeth Raiser's paternal grandfather?,9,16,17,,,,
475e49860bb011ebab90acde48001122,Who is Otto Bolesławowic's paternal grandfather?,10,19,17,,,,
6c40a31c0baf11ebab90acde48001122,Who is Fu Song'E's father-in-law?,6,13,13,,,,
de2a9a0a0baf11ebab90acde48001122,Who is the maternal grandmother of Catherine Of Bohemia?,21,18,20,,,,
84b995a60bb011ebab90acde48001122,Who is Pye Min's uncle?,13,16,8,,,,
c7f7a0de0baf11ebab90acde48001122,Who is Anna Maria Of Ostfriesland's maternal grandmother?,18,18,19,,,,
87a8a41e0bb011ebab90acde48001122,Who is the father-in-law of Princess Louise Of Schleswig-Holstein-Sonderburg-Glücksburg?,20,16,15,,,,
4667569a0baf11ebab90acde48001122,Who is Inger Eriksdotter's father-in-law?,11,8,16,,,,
8da9b95c0bb011ebab90acde48001122,"Who is the paternal grandmother of John Ii Of Luxembourg, Count Of Ligny?",13,13,22,,,,
168d081a0bb011ebab90acde48001122,"Who is Raymond Iii, Count Of Tripoli's paternal grandfather?",12,20,22,,,,
3d46f1be0bb011ebab90acde48001122,"Who is the paternal grandfather of Henry Iv, Prince Of Anhalt-Bernburg?",11,19,23,,,,
6c77f58c0bb011ebab90acde48001122,Who is Albert Kūnuiākea's maternal grandfather?,6,20,17,,,,
595209340bb011ebab90acde48001122,Who is the paternal grandfather of Reginald I Of Guelders?,9,17,17,,,,
0a66db380bb011ebab90acde48001122,"Who is William Ii, Prince Of Nassau-Dillenburg's paternal grandfather?",9,16,13,20,,,
a21d2c260baf11ebab90acde48001122,Who is the paternal grandmother of Julia Drusilla (Daughter Of Caligula)?,10,10,13,14,,,
9884af040baf11ebab90acde48001122,Who is the paternal grandfather of Odon Of Poznań?,10,19,19,,,,
0caebed80bb011ebab90acde48001122,"Who is the paternal grandfather of Francesco Ruspoli, 10Th Prince Of Cerveteri?",9,20,23,,,,
f21ce3f20bae11ebab90acde48001122,"Who is the paternal grandmother of James Scudamore, 3Rd Viscount Scudamore?",17,16,18,,,,
be079fca0baf11ebab90acde48001122,Who is the paternal grandfather of Louis D'Albret?,16,14,15,,,,
406545da0bb011ebab90acde48001122,"Who is the paternal grandfather of Robert Bertie, 4Th Duke Of Ancaster And Kesteven?",14,12,25,,,,
362871560baf11ebab90acde48001122,Who is Philip Iii Of Navarre's father-in-law?,10,14,18,,,,
593a648c0bb011ebab90acde48001122,"Who is the paternal grandfather of John I, Count Of La Marche?",7,18,17,,,,
aabc42040baf11ebab90acde48001122,Who is the paternal grandfather of Alexios Komnenos (Son Of Andronikos I)?,8,11,15,15,,,
3c18a0d00bb011ebab90acde48001122,"Who is the paternal grandmother of George Rodney, 3Rd Baron Rodney?",9,16,18,,,,
8dab3a8e0bb011ebab90acde48001122,Who is the paternal grandfather of Edward Portman?,10,21,19,,,,
65678df20bb011ebab90acde48001122,Who is Chey Chettha Iii's paternal grandfather?,7,8,11,6,9,,
5cb1c0100bb011ebab90acde48001122,Who is Eugene S. Pulliam's stepmother?,22,17,19,,,,
656b25bc0baf11ebab90acde48001122,Who is the paternal grandfather of Chlothar Iii?,10,15,15,,,,
549212ae0bb011ebab90acde48001122,Who is the maternal grandmother of Gian Galeazzo Visconti?,15,15,15,,,,
286216fc0bb011ebab90acde48001122,Who is the paternal grandfather of Princess Tatiana Of Sayn-Wittgenstein-Berleburg?,8,17,16,,,,
67d898240bb011ebab90acde48001122,"Who is the paternal grandmother of John Ii, Marquis Of Namur?",10,18,19,,,,
ab7b2e080baf11ebab90acde48001122,"Who is Walter Stewart, Earl Of Atholl's paternal grandmother?",14,20,21,,,,
0484ed780baf11ebab90acde48001122,"Who is the paternal grandfather of William Ii, Duke Of Aquitaine?",8,16,22,,,,
57e0ae020bb011ebab90acde48001122,Who is the mother of Infanta Maria Cristina Of Spain (1833–1902)?,18,20,,,,,
ec3d39280bae11ebab90acde48001122,Who is the maternal grandfather of Countess Emilia Antwerpiana Of Nassau?,11,19,22,,,,
2151e72a0bb011ebab90acde48001122,Who is Kaev Hua Ii's paternal grandfather?,7,12,10,,,,
907764820baf11ebab90acde48001122,"Who is Alexander Stewart, 4Th High Steward Of Scotland's paternal grandfather?",20,20,28,,,,
53dffe0c0bb011ebab90acde48001122,Who is Adolf Ernst Of Limburg Stirum's paternal grandfather?,12,19,23,,,,
03fc8da60bb011ebab90acde48001122,"Who is the maternal grandfather of Prince Ferdinand, Duke Of Alençon?",20,18,23,,,,
85f984c20baf11ebab90acde48001122,"Who is Anne De Mowbray, 8Th Countess Of Norfolk's mother-in-law?",11,12,8,13,,,
6086a7fa0bb011ebab90acde48001122,"Who is the mother of Infante Philip, Duke Of Calabria?",21,19,20,,,,
c0859f040baf11ebab90acde48001122,Who is Anna Maria Of Brandenburg-Ansbach's maternal grandmother?,15,19,20,17,,,
9ffc814e0baf11ebab90acde48001122,"Who is the paternal grandfather of John, Count Of Saint-Pol?",18,18,23,,,,
5ff45ef00baf11ebab90acde48001122,"Who is Joseph I, Holy Roman Emperor's paternal grandfather?",12,17,24,,,,
fc06b4f00baf11ebab90acde48001122,"Who is the paternal grandmother of John I Of Brienne, Count Of Eu?",13,13,24,,,,
0f91473e0baf11ebab90acde48001122,Who is the father-in-law of Countess Palatine Elisabeth Auguste Sofie Of Neuburg?,15,20,23,,,,
d6b4117a0baf11ebab90acde48001122,Who is the maternal grandfather of Philip Of Ibelin (1180–1227)?,24,22,19,,,,
6946f8d20baf11ebab90acde48001122,Who is the mother-in-law of Countess Palatine Maria Franziska Of Sulzbach?,10,9,19,,,,
a1feed9c0baf11ebab90acde48001122,"Who is Rudolf Hesso, Margrave Of Baden-Baden's mother-in-law?",10,19,20,,,,
1d03457e0bb011ebab90acde48001122,"Who is John Of Luxembourg, Count Of Soissons's maternal grandfather?",10,14,20,24,,,
6aada36a0baf11ebab90acde48001122,Who is Mohammed Bin Khalifa Bin Zayed Al Nahyan's paternal grandfather?,27,27,26,,,,
9cdf18780baf11ebab90acde48001122,Who is the father-in-law of Empress Xiaojingxian?,11,19,15,,,,
ffee28d80bae11ebab90acde48001122,"Who is the mother-in-law of Catherine I, Latin Empress?",17,15,17,,,,
6a74a9880bb011ebab90acde48001122,Who is Frederick Of Arborea's mother?,16,16,17,16,,,
1160bc660baf11ebab90acde48001122,Who is Humphrey Of Montfort's paternal grandmother?,7,15,16,13,,,
3b5373780bb011ebab90acde48001122,"Who is Ernest Ii, Duke Of Saxe-Coburg And Gotha's mother-in-law?",10,20,22,,,,
5400ef3c0baf11ebab90acde48001122,Who is the paternal grandfather of King Gong Of Chu?,10,19,21,,,,
2f6ed2640bb011ebab90acde48001122,Who is Takeminakata's paternal grandmother?,5,14,15,,,,
3d20c7000bb011ebab90acde48001122,"Who is Adelaide Of Burgundy, Duchess Of Brabant's paternal grandfather?",10,17,19,,,,
5ead23420baf11ebab90acde48001122,Who is Charles Armand Powlett's paternal grandfather?,10,22,20,,,,
8ccb9b640baf11ebab90acde48001122,"Who is Leszek, Duke Of Masovia's paternal grandfather?",10,18,21,,,,
eaeffe520bae11ebab90acde48001122,"Who is the father-in-law of Elizabeth Stuart, Countess Of Lennox?",12,8,12,15,,,
363106680baf11ebab90acde48001122,Who is the paternal grandfather of Anthony Dryden Marshall?,8,23,17,,,,
eb3ff1900baf11ebab90acde48001122,Who is Thomas Lloyd-Mostyn's paternal grandfather?,6,27,15,,,,
897586180bb011ebab90acde48001122,Who is the mother-in-law of Prince Radu Of Romania?,8,24,23,,,,
66ff09e80baf11ebab90acde48001122,Who is the paternal grandmother of Bianca Maria Sforza?,7,17,18,,,,
5702c1920baf11ebab90acde48001122,Who is Sabina De Iturbide Y Huarte's maternal grandfather?,14,25,24,,,,
eea784e20baf11ebab90acde48001122,"Who is John Casimir, Count Palatine Of Kleeburg's paternal grandmother?",10,17,21,,,,
f27fa47e0bae11ebab90acde48001122,Who is the paternal grandfather of Prince Henri Of Orléans?,22,22,19,,,,
6070874a0bb011ebab90acde48001122,Who is Alboino I Della Scala's paternal grandfather?,13,21,20,,,,
28164e580baf11ebab90acde48001122,Who is the mother of Shu Yu Of Tang?,9,15,12,11,,,
e171585c0baf11ebab90acde48001122,"Who is the mother-in-law of Mary Of Lusignan, Countess Of Brienne?",27,18,,,,,
5d474f140baf11ebab90acde48001122,"Who is Gothelo I, Duke Of Lorraine's paternal grandmother?",9,22,24,,,,
ade9a5980baf11ebab90acde48001122,Who is the paternal grandmother of Hieronim Augustyn Lubomirski?,11,16,18,,,,
ed236e980bae11ebab90acde48001122,Who is the paternal grandfather of James Bruce (1769–1798)?,11,11,16,,,,
f6e4582a0bae11ebab90acde48001122,Who is Axel Rosenkrantz's maternal grandfather?,8,11,11,15,,,
56d3a3a20bb011ebab90acde48001122,Who is the paternal grandfather of Friedrich Karl Of Limburg Stirum?,12,20,23,,,,
8fd6a5000bb011ebab90acde48001122,Who is the paternal grandfather of Agnes Of Meissen?,9,10,15,,,,
